nr,archived_at,player_id,player,position,team,market_value,season_points,matchday_points,avg_matchday_points,matchday_points_per_mio,season_seconds,matchday_seconds,prob,status,acquired,purchase_price,final
1,2026-09-02T08:49:13+02:00,7781,Sauer,MF,Stuttgart,3580736,0,0,0.0,0.0,0,0,4,fit,,,
2,2026-09-07T23:27:17+02:00,7781,Sauer,MF,Stuttgart,3580736,38,38,19.0,10.6,985,985,4,fit,,,
1,2026-09-02T08:49:13+02:00,78,Hofmann,MF,Leverkusen,4042563,43,43,43.0,10.6,1881,1881,5,fit,gekauft,4200365,
1,2026-09-02T08:49:13+02:00,7963,Quansah,ABW,Leverkusen,16931026,50,50,50.0,3.0,4077,4077,2,fit,,,
2,2026-09-07T23:27:17+02:00,7963,Quansah,ABW,Leverkusen,16931026,247,197,123.5,11.6,8154,4077,2,fit,,,
1,2026-09-02T08:49:13+02:00,8001,Lochoshvili,ABW,Köln,10890340,121,121,121.0,11.1,5753,5753,2,fit,,,
2,2026-09-07T23:27:17+02:00,8001,Lochoshvili,ABW,Köln,10890340,152,31,76.0,2.8,11507,5754,2,fit,,,
1,2026-09-02T08:49:13+02:00,8061,Bakayoko,ST,Leipzig,8167691,15,15,15.0,1.8,2677,2677,3,fit,,,
2,2026-09-07T23:27:17+02:00,8061,Bakayoko,ST,Leipzig,8167691,48,33,24.0,4.0,5355,2678,3,fit,,,
1,2026-09-02T08:49:13+02:00,8166,Chuki,MF,Bremen,7309272,19,19,19.0,2.6,5433,5433,1,fit,,,
2,2026-09-07T23:27:17+02:00,8166,Chuki,MF,Bremen,7309272,170,151,85.0,20.7,10866,5433,1,fit,,,
1,2026-09-02T08:49:13+02:00,8222,Sylla,ST,Schalke,8328943,21,21,21.0,2.5,5695,5695,1,fit,,,
2,2026-09-07T23:27:17+02:00,8222,Sylla,ST,Schalke,8328943,45,24,22.5,2.9,11390,5695,1,fit,,,
1,2026-09-02T08:49:13+02:00,8227,Vandevoordt,TW,Leipzig,17290593,187,187,187.0,10.8,5907,5907,1,fit,,,
2,2026-09-07T23:27:17+02:00,8227,Vandevoordt,TW,Leipzig,17290593,218,31,109.0,1.8,11814,5907,1,fit,,,
1,2026-09-02T08:49:13+02:00,8235,Gantenbein,ABW,Schalke,680873,0,0,0.0,0.0,0,0,5,Aufbautraining,,,
2,2026-09-07T23:27:17+02:00,8235,Gantenbein,ABW,Schalke,680873,0,0,0.0,0.0,0,0,5,Aufbautraining,,,
1,2026-09-02T08:49:13+02:00,8247,Hendriks,ABW,Stuttgart,9114997,32,32,32.0,3.5,3372,3372,3,fit,,,
2,2026-09-07T23:27:17+02:00,8247,Hendriks,ABW,Stuttgart,9114997,-5,-37,-2.5,-4.1,6745,3373,3,fit,,,
1,2026-09-02T08:49:13+02:00,8252,Krattenmacher,MF,Elversberg,2847035,13,13,13.0,4.6,1881,1881,4,fit,,,
2,2026-09-07T23:27:17+02:00,8252,Krattenmacher,MF,Elversberg,2847035,288,275,144.0,96.6,3763,1882,4,fit,,,
1,2026-09-02T08:49:13+02:00,8274,El Mala,MF,Köln,25272197,143,143,143.0,5.7,3976,3976,3,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,8274,El Mala,MF,Köln,25272197,143,0,71.5,0.0,3976,0,3,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,8277,Becker,ABW,Schalke,4477006,16,16,16.0,3.6,2735,2735,4,fit,,,
2,2026-09-07T23:27:17+02:00,8277,Becker,ABW,Schalke,4477006,20,4,10.0,0.9,5471,2736,4,fit,,,
1,2026-09-02T08:49:13+02:00,8289,Petersson,TW,Hoffenheim,500000,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,8289,Petersson,TW,Hoffenheim,500000,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,8292,Castañeda,MF,Paderborn,9669930,101,101,101.0,10.4,5727,5727,1,fit,gekauft,9800698,
1,2026-09-02T08:49:13+02:00,8296,Schmahl,MF,Elversberg,2567702,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,8296,Schmahl,MF,Elversberg,2567702,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,8301,Sirch,ABW,Elversberg,2895141,10,10,10.0,3.5,876,876,4,fit,,,
2,2026-09-07T23:27:17+02:00,8301,Sirch,ABW,Elversberg,2895141,35,25,17.5,8.6,1752,876,4,fit,,,
1,2026-09-02T08:49:13+02:00,8307,Sano,MF,Mainz,18067224,133,133,133.0,7.4,5521,5521,1,fit,,,
2,2026-09-07T23:27:17+02:00,8307,Sano,MF,Mainz,18067224,313,180,156.5,10.0,11042,5521,1,fit,,,
1,2026-09-02T08:49:13+02:00,8329,Olise,MF,Bayern,65047096,249,249,249.0,3.8,3998,3998,1,fit,,,
2,2026-09-07T23:27:17+02:00,8329,Olise,MF,Bayern,65047096,374,125,187.0,1.9,7997,3999,1,fit,,,
1,2026-09-02T08:49:13+02:00,8351,Højlund,MF,Frankfurt,4490766,1,1,1.0,0.2,945,945,3,fit,,,
2,2026-09-07T23:27:17+02:00,8351,Højlund,MF,Frankfurt,4490766,1,0,0.5,0.0,945,0,3,fit,,,
1,2026-09-02T08:49:13+02:00,8355,Banks,ABW,Augsburg,9805565,145,145,145.0,14.8,5655,5655,1,fit,,,
2,2026-09-07T23:27:17+02:00,8355,Banks,ABW,Augsburg,9805565,275,130,137.5,13.3,11311,5656,1,fit,,,
1,2026-09-02T08:49:13+02:00,8363,Yilmaz,ABW,Freiburg,3622687,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,8363,Yilmaz,ABW,Freiburg,3622687,24,24,12.0,6.6,780,780,5,fit,,,
1,2026-09-02T08:49:13+02:00,8364,Ogbus,ABW,Freiburg,3461410,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,8364,Ogbus,ABW,Freiburg,3461410,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,8367,Sambi Lokonga,MF,Hamburg,9541928,44,44,44.0,4.6,5806,5806,3,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,8367,Sambi Lokonga,MF,Hamburg,9541928,44,0,22.0,0.0,5806,0,3,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,8374,Terrier,ST,Leverkusen,900770,0,0,0.0,0.0,0,0,5,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,8374,Terrier,ST,Leverkusen,900770,0,0,0.0,0.0,0,0,5,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,8381,Burcu,MF,Union Berlin,5567450,27,27,27.0,4.8,3424,3424,3,fit,,,
2,2026-09-07T23:27:17+02:00,8381,Burcu,MF,Union Berlin,5567450,55,28,27.5,5.0,6848,3424,3,fit,,,
1,2026-09-02T08:49:13+02:00,849,Kleindienst,ST,M'gladbach,18624014,-21,-21,-21.0,-1.1,5283,5283,1,fit,,,
2,2026-09-07T23:27:17+02:00,849,Kleindienst,ST,M'gladbach,18624014,73,94,36.5,5.0,10567,5284,1,fit,,,
1,2026-09-02T08:49:13+02:00,859,Gyamerah,ABW,Elversberg,6110556,63,63,63.0,10.3,4993,4993,1,fit,,,
2,2026-09-07T23:27:17+02:00,859,Gyamerah,ABW,Elversberg,6110556,144,81,72.0,13.3,9986,4993,1,fit,,,
1,2026-09-02T08:49:13+02:00,8872,Sticker,ABW,Paderborn,3270502,21,21,21.0,6.4,968,968,4,fit,,,
2,2026-09-07T23:27:17+02:00,8872,Sticker,ABW,Paderborn,3270502,15,-6,7.5,-1.8,1936,968,4,fit,,,
1,2026-09-02T08:49:13+02:00,89,Günter,ABW,Freiburg,4057991,0,0,0.0,0.0,0,0,4,fit,,,
2,2026-09-07T23:27:17+02:00,89,Günter,ABW,Freiburg,4057991,0,0,0.0,0.0,0,0,4,fit,,,
1,2026-09-02T08:49:13+02:00,8984,Awortwie-Grant,ABW,Paderborn,1162408,0,0,0.0,0.0,0,0,5,verletzt,,,
2,2026-09-07T23:27:17+02:00,8984,Awortwie-Grant,ABW,Paderborn,1162408,0,0,0.0,0.0,0,0,5,verletzt,,,
1,2026-09-02T08:49:13+02:00,9224,Zimmerschied,MF,Elversberg,1693084,0,0,0.0,0.0,0,0,5,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,9224,Zimmerschied,MF,Elversberg,1693084,0,0,0.0,0.0,0,0,5,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,9283,Zeitler,ST,Paderborn,2730253,0,0,0.0,0.0,0,0,5,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,9283,Zeitler,ST,Paderborn,2730253,0,0,0.0,0.0,0,0,5,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,9384,Darvich,MF,Elversberg,4474213,12,12,12.0,2.7,1895,1895,5,fit,,,
2,2026-09-07T23:27:17+02:00,9384,Darvich,MF,Elversberg,4474213,12,0,6.0,0.0,1895,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,9440,Mane,ABW,Dortmund,4872884,17,17,17.0,3.5,1576,1576,5,verletzt,,,
2,2026-09-07T23:27:17+02:00,9440,Mane,ABW,Dortmund,4872884,64,47,32.0,9.6,3152,1576,5,verletzt,,,
1,2026-09-02T08:49:13+02:00,9507,Nusa,MF,Leipzig,27009259,226,226,226.0,8.4,5511,5511,1,fit,,,
2,2026-09-07T23:27:17+02:00,9507,Nusa,MF,Leipzig,27009259,291,65,145.5,2.4,11023,5512,1,fit,,,
1,2026-09-02T08:49:13+02:00,9513,Hein,TW,Bremen,12106507,8,8,8.0,0.7,5837,5837,1,fit,,,
2,2026-09-07T23:27:17+02:00,9513,Hein,TW,Bremen,12106507,150,142,75.0,11.7,11674,5837,1,fit,,,
1,2026-09-02T08:49:13+02:00,9540,Lidberg,ST,M'gladbach,4216902,-8,-8,-8.0,-1.9,1538,1538,5,fit,,,
2,2026-09-07T23:27:17+02:00,9540,Lidberg,ST,M'gladbach,4216902,-13,-5,-6.5,-1.2,3077,1539,5,fit,,,
1,2026-09-02T08:49:13+02:00,9598,Gendrey,ABW,Hoffenheim,1570693,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,9598,Gendrey,ABW,Hoffenheim,1570693,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,9600,Schlager,TW,Bremen,1662718,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,9600,Schlager,TW,Bremen,1662718,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,9605,Grønbæk,MF,Hamburg,12210337,30,30,30.0,2.5,5715,5715,1,fit,,,
2,2026-09-07T23:27:17+02:00,9605,Grønbæk,MF,Hamburg,12210337,21,-9,10.5,-0.7,11430,5715,1,fit,,,
1,2026-09-02T08:49:13+02:00,9615,Al Dakhil,ABW,Stuttgart,925064,0,0,0.0,0.0,0,0,4,fit,,,
2,2026-09-07T23:27:17+02:00,9615,Al Dakhil,ABW,Stuttgart,925064,0,0,0.0,0.0,0,0,4,fit,,,
1,2026-09-02T08:49:13+02:00,9642,Matsima,ABW,Augsburg,14738124,138,138,138.0,9.4,5655,5655,1,fit,,,
2,2026-09-07T23:27:17+02:00,9642,Matsima,ABW,Augsburg,14738124,314,176,157.0,11.9,11311,5656,1,fit,,,
1,2026-09-02T08:49:13+02:00,9683,Ilic,ST,Union Berlin,3759965,0,0,0.0,0.0,0,0,5,angeschlagen,,,
2,2026-09-07T23:27:17+02:00,9683,Ilic,ST,Union Berlin,3759965,0,0,0.0,0.0,0,0,5,angeschlagen,,,
1,2026-09-02T08:49:13+02:00,9684,Claude-Maurice,MF,Augsburg,6750244,0,0,0.0,0.0,0,0,3,fit,,,
2,2026-09-07T23:27:17+02:00,9684,Claude-Maurice,MF,Augsburg,6750244,167,167,83.5,24.7,1925,1925,3,fit,,,
1,2026-09-02T08:49:13+02:00,9698,Fábio Silva,ST,Dortmund,8326091,0,0,0.0,0.0,0,0,4,fit,,,
2,2026-09-07T23:27:17+02:00,9698,Fábio Silva,ST,Dortmund,8326091,124,124,62.0,14.9,2008,2008,4,fit,,,
1,2026-09-02T08:49:13+02:00,9754,Bah,ABW,Augsburg,6834669,0,0,0.0,0.0,0,0,4,fit,,,
2,2026-09-07T23:27:17+02:00,9754,Bah,ABW,Augsburg,6834669,0,0,0.0,0.0,0,0,4,fit,,,
1,2026-09-02T08:49:13+02:00,9776,Maksimovic,MF,Leipzig,3600992,0,0,0.0,0.0,0,0,3,fit,,,
2,2026-09-07T23:27:17+02:00,9776,Maksimovic,MF,Leipzig,3600992,84,84,42.0,23.3,791,791,3,fit,,,
1,2026-09-02T08:49:13+02:00,9965,Sakar,MF,Augsburg,2789198,0,0,0.0,0.0,0,0,5,fit,,,
2,2026-09-07T23:27:17+02:00,9965,Sakar,MF,Augsburg,2789198,0,0,0.0,0.0,0,0,5,fit,,,
1,2026-09-02T08:49:13+02:00,9995,Mokwa,ST,Elversberg,6422669,148,148,148.0,23.0,4990,4990,1,fit,,,
2,2026-09-07T23:27:17+02:00,9995,Mokwa,ST,Elversberg,6422669,298,150,149.0,23.4,9981,4991,1,fit,,,
3,2026-09-14T15:19:58+02:00,4199,García,MF,Leverkusen,38810683,494,165,164.7,4.3,,,1,fit,gekauft,42680003,vorlaeufig
3,2026-09-14T15:19:58+02:00,608,Füllkrug,ST,Bremen,13486843,228,137,76.0,10.2,,,1,fit,gekauft,12120030,vorlaeufig
3,2026-09-14T15:19:58+02:00,3470,Caci,ABW,Mainz,12461902,226,10,75.3,0.8,,,2,fit,gekauft,10620000,vorlaeufig
3,2026-09-14T15:19:58+02:00,4596,Gruda,MF,Leipzig,20298082,253,125,84.3,6.2,,,1,fit,gekauft,24276098,vorlaeufig
3,2026-09-14T15:19:58+02:00,3019,Atubolu,TW,Frankfurt,13904251,355,189,118.3,13.6,,,1,fit,gekauft,13100025,vorlaeufig
3,2026-09-14T15:19:58+02:00,17288,Regeer,MF,Bremen,8101561,155,25,51.7,3.1,,,1,fit,gekauft,5930002,vorlaeufig
3,2026-09-14T15:19:58+02:00,2232,Mwene,ABW,Mainz,12027641,375,2,125.0,0.2,,,2,fit,gekauft,11345679,vorlaeufig
3,2026-09-14T15:19:58+02:00,2141,Baku,ABW,Leipzig,21592556,530,59,176.7,2.7,,,2,fit,gekauft,21006852,vorlaeufig
3,2026-09-14T15:19:58+02:00,8292,Castañeda,MF,Paderborn,9732505,242,71,80.7,7.3,,,1,fit,gekauft,9800698,vorlaeufig
3,2026-09-14T15:19:58+02:00,6080,Pavlović,MF,Bayern,33777250,673,247,224.3,7.3,,,2,fit,gekauft,34676324,vorlaeufig
3,2026-09-14T15:19:58+02:00,7282,Deman,ABW,Bremen,10234678,302,117,100.7,11.4,,,1,fit,gekauft,10763320,vorlaeufig
3,2026-09-14T15:19:58+02:00,12367,Spalt,MF,Stuttgart,1399453,40,,40.0,,,,3,fit,gekauft,1876769,vorlaeufig
3,2026-09-14T15:19:58+02:00,10114,Chukwuemeka,MF,Dortmund,5296648,36,36,12.0,6.8,,,5,fit,gekauft,5870002,vorlaeufig
3,2026-09-14T15:19:58+02:00,60,Kohr,ABW,Mainz,4524102,96,0,32.0,0.0,4824,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,550,Bell,ABW,Mainz,1393310,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,620,Schwolow,TW,Mainz,4668964,151,0,50.3,0.0,5624,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1540,Da Costa,ABW,Mainz,9165047,174,-4,58.0,-0.4,8364,1902,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1590,Zentner,TW,Mainz,11553366,144,40,48.0,3.5,11529,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1639,Amiri,MF,Mainz,35013062,320,-19,106.7,-0.5,16626,5271,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2006,Posch,ABW,Mainz,9006043,175,52,58.3,5.8,11097,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2030,Tietz,ST,Mainz,16318502,540,134,180.0,8.2,17153,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2399,Maloney,MF,Mainz,1716313,23,0,7.7,0.0,312,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2476,Lee,MF,Mainz,13782386,282,6,94.0,0.4,12307,2910,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2646,Becker,ST,Mainz,14320566,404,53,134.7,3.7,12814,4616,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2702,Martel,MF,Mainz,2151940,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2822,Silas,ST,Mainz,500000,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2895,Nebel,MF,Mainz,3341920,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3041,Widmer,ABW,Mainz,2211226,29,0,9.7,0.0,1324,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3318,Königsdörffer,ST,Mainz,5683857,180,31,60.0,5.5,6108,2948,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6111,Hollerbach,ST,Mainz,1757989,7,7,2.3,4.0,1182,1182,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8307,Sano,MF,Mainz,18806427,411,98,137.0,5.2,16840,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10122,Gruber,ABW,Mainz,13247757,354,37,118.0,2.8,17153,5798,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11261,Kawasaki,MF,Mainz,1787839,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11665,Potulski,ABW,Mainz,8360542,156,-2,52.0,-0.2,12329,5798,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11666,Kinzig,TW,Mainz,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13438,Ruoppi,MF,Mainz,1160890,85,47,28.3,40.5,2479,526,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17179,Nakuzola,ABW,Mainz,992727,54,31,18.0,31.2,1515,1191,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1664,Mittelstädt,ABW,Stuttgart,27115408,518,226,172.7,8.3,16536,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1671,Prömel,MF,Stuttgart,16821335,310,52,103.3,3.1,17515,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2068,Zagadou,ABW,Stuttgart,536988,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2120,Nartey,MF,Stuttgart,4003040,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2172,Führich,MF,Stuttgart,20058825,160,64,53.3,3.2,8459,4208,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2199,Vagnoman,ABW,Stuttgart,11239140,458,75,152.7,6.7,16621,5153,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2214,Karazor,MF,Stuttgart,3031286,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2237,Bredlow,TW,Stuttgart,13057109,390,128,130.0,9.8,17515,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2445,Funk,TW,Stuttgart,1050477,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2694,Stiller,MF,Stuttgart,29378850,152,0,50.7,0.0,12903,2050,3,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2854,Demirović,ST,Stuttgart,17105981,163,2,54.3,0.1,7639,4218,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2988,Leweling,MF,Stuttgart,17428089,8,-10,2.7,-0.6,4329,894,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3190,Chabot,ABW,Stuttgart,22225497,264,77,88.0,3.5,16236,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3193,Tiago Tomás,ST,Stuttgart,5525025,35,0,11.7,0.0,3780,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4296,Pejčinović,ST,Stuttgart,10491388,102,15,34.0,1.4,15538,6047,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4589,Diehl,ST,Stuttgart,500000,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6085,Seimen,TW,Stuttgart,4934358,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7158,Undav,ST,Stuttgart,35056373,36,-17,12.0,-0.5,10564,1829,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7257,Stergiou,ABW,Stuttgart,1189635,-8,0,-2.7,0.0,1286,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7349,Jeltsch,ABW,Stuttgart,16504220,259,59,86.3,3.6,17515,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7781,Sauer,MF,Stuttgart,4931471,32,-6,10.7,-1.2,1885,900,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8247,Hendriks,ABW,Stuttgart,7897242,61,66,20.3,8.4,11892,5147,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9615,Al Dakhil,ABW,Stuttgart,1284590,,,,,,,5,fehlt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10112,Jaquez,ABW,Stuttgart,1330044,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11043,Assignon,ABW,Stuttgart,2140510,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11955,El Khannouss,MF,Stuttgart,19643537,195,26,65.0,1.3,7834,1839,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,524,Baumann,TW,Hoffenheim,15918143,352,149,117.3,9.4,17803,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1815,Kramarić,MF,Hoffenheim,10429000,-3,23,-1.0,2.2,2675,794,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1954,Bernardo,ABW,Hoffenheim,4592168,62,0,20.7,0.0,3268,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2373,Kabak,ABW,Hoffenheim,23634193,434,167,144.7,7.1,16776,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2803,Lemperle,ST,Hoffenheim,13107177,201,73,67.0,5.6,10467,5257,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2852,Philipp,TW,Hoffenheim,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3124,Wimmer,MF,Hoffenheim,8278490,184,96,61.3,11.6,11338,2444,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3158,Asllani,ST,Hoffenheim,15559846,48,48,16.0,3.1,790,790,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3204,Conté,ST,Hoffenheim,9553294,197,103,65.7,10.8,10772,3603,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3471,Hložek,ST,Hoffenheim,7986025,336,270,112.0,33.8,13110,5252,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7543,Moerstedt,ST,Hoffenheim,3827119,-82,0,-27.3,0.0,3269,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7673,Hajdari,ABW,Hoffenheim,12666829,160,115,53.3,9.1,17296,6047,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7717,Prass,MF,Hoffenheim,1274174,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7745,Coufal,ABW,Hoffenheim,25121652,347,65,115.7,2.6,16207,4451,2,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7750,Hranác,ABW,Hoffenheim,4624118,45,0,15.0,0.0,3564,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8289,Petersson,TW,Hoffenheim,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9598,Gendrey,ABW,Hoffenheim,983962,56,56,18.7,56.9,1596,1596,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11161,Machida,ABW,Hoffenheim,4399091,49,49,16.3,11.1,1583,1583,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11162,Avdullahu,MF,Hoffenheim,16572770,293,82,97.7,4.9,17803,6047,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11591,Lenz,MF,Hoffenheim,700269,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11631,Burger,MF,Hoffenheim,18000429,212,91,70.7,5.1,16785,6047,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11959,Daghim,ST,Hoffenheim,11620746,502,194,167.3,16.7,17290,6047,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15193,Rots,ABW,Hoffenheim,8992768,198,107,66.0,11.9,10920,4463,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15262,De Cat,MF,Hoffenheim,9332056,-11,0,-3.7,0.0,2514,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,49,Ginter,ABW,Freiburg,26983908,664,322,221.3,11.9,17069,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,89,Günter,ABW,Freiburg,3263188,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,118,Grifo,MF,Freiburg,7258266,125,87,41.7,12.0,2812,1564,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1257,Kübler,ABW,Freiburg,6467736,158,22,52.7,3.4,6160,691,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1645,Eggestein,MF,Freiburg,18248680,581,232,193.7,12.7,17069,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1767,Huth,TW,Freiburg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1858,Jung,ABW,Freiburg,1511454,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1910,Müller,TW,Freiburg,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2084,Lienhart,ABW,Freiburg,14432060,399,178,133.0,12.3,15577,5640,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2125,Beste,MF,Freiburg,14393597,339,125,113.0,8.7,12217,4931,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2176,Höler,ST,Freiburg,3991393,70,33,23.3,8.3,2169,945,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2722,Osterhage,MF,Freiburg,1553216,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3209,Engelhardt,MF,Freiburg,10868740,524,399,174.7,36.7,16288,5640,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3218,Backhaus,TW,Freiburg,15250604,348,138,116.0,9.0,17069,5640,1,fit,,,vorlaeufig
